pair_id,roi_id,scenario,模型方案,是否找到路径,规划模型内部相对累计代价_Jplan,规划路径长度_L_m,规划平均单位距离相对代价,规划绕行率_L除以直线距离,路径节点数,V10统一重评价相对累计代价_Jplan,V10统一重评价平均单位距离相对代价,评价路径长度_m,平均上坡牵引利用率,平均下坡制动利用率,平均侧翻稳定性利用率,平均侧滑附着利用率,平均最大利用率,最大上坡牵引利用率,最大下坡制动利用率,最大侧翻稳定性利用率,最大侧滑附着利用率,最大rho_max,P_rho_roll_gt_0p7,P_rho_slide_gt_0p7,P_rho_up_gt_0p7,P_rho_down_gt_0p7,P_rho_max_gt_1p0,P_rho_max_gt_0p9,主导限制_上坡牵引_路径比例,主导限制_下坡制动_路径比例,主导限制_侧翻稳定性_路径比例,主导限制_侧滑附着_路径比例,平均侧滑附着能力_mu_s,平均制动附着能力_mu_b,硬约束rho_lim
18,4,diagonal_ne_sw,V10_Hard_rho_1p5,True,18963.573710701396,9531.760881944838,1.9895142089246487,1.1585365674140558,135,18963.573710701396,1.9895142089246487,9531.76088194485,0.3378056253795324,0.5940487988516051,0.2625082611804754,0.6592855694872639,1.0749792499973645,1.903012508781945,2.6853817760823273,0.7950652547341474,2.1483572162757496,2.6853817760823273,0.01709223580419162,0.44664965666745815,0.2630339088835123,0.40849580305765015,0.567332125256783,0.6900882297660748,0.21572658347236223,0.4703922642922878,0.0,0.31388115223535007,0.3813694904838549,0.3813694904838549,1.5
19,4,diagonal_nw_se,B0_Static_Slope,True,34134.45795453138,12740.02712812259,2.6793081059601747,1.5484848477195061,182,21166.387249961306,1.6614083343070911,12740.027128122583,0.20195886902842322,0.318121620827136,0.22901159927266657,0.5377989887982684,0.7677489639636427,1.3714447688987197,2.959829012660117,0.6528584612044623,1.4416193297439923,2.959829012660117,0.0,0.2934807179974855,0.12490992602631454,0.1791646944842539,0.23328637033674235,0.3416628146471701,0.19117694549531236,0.2480801895815225,0.0,0.5607428649231648,0.4039026701093253,0.4039026701093253,
19,4,diagonal_nw_se,B1_Longitudinal_Directional,True,15200.078267964094,10540.619215707078,1.4420479439494156,1.2811581150462379,155,25741.728296247376,2.4421457382587546,10540.619215707076,0.12159794117892253,0.22212786103150134,0.5390077409552233,1.5589244772731352,1.5739129507225567,1.0843981893617782,1.8058986430783004,1.3620684379372434,9.897549974703434,9.897549974703434,0.34168654463508746,0.8153009687409355,0.007728156253884846,0.10647988614841228,0.7679944486458224,0.783450761153592,0.020920944200960894,0.0427794709737257,0.0,0.9362995848253135,0.34279703715269605,0.34279703715269605,
19,4,diagonal_nw_se,V9_Constant_Adhesion,True,16943.435920842938,9734.210790058896,1.7406070493302337,1.1831433136936473,141,19054.15913107715,1.9574426260150737,9734.210790058894,0.22259591488695882,0.39469957192452915,0.30627306221728307,0.8731386973656,1.0568199883395872,1.5937106509732848,2.959829012660117,0.9566638837451525,4.603511616141132,4.603511616141132,0.04775922500725171,0.5191877964358231,0.1316171919370918,0.20143578661983336,0.5098041643002177,0.5275561741162075,0.1340682330121462,0.23000721519126197,0.0,0.6359245517965914,0.3530155123491822,0.3530155123491822,
19,4,diagonal_nw_se,V10_Free,True,18903.140571059776,9205.922672698105,2.0533672987630665,1.1189326070180172,131,18903.140571059776,2.0533672987630665,9205.922672698109,0.3122270751530905,0.5227397990939951,0.3056029440810504,0.8200252695017684,1.1438844912308925,1.6538506755383142,2.959829012660117,0.87909654181987,4.603511616141132,4.603511616141132,0.05049992053150561,0.5656054302221429,0.2224727694207913,0.27815608141189074,0.59796348064507,0.6396147984663585,0.23498658338163175,0.30729358527233896,0.0,0.4577198313460295,0.3652244081192359,0.3652244081192359,
19,4,diagonal_nw_se,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
19,4,diagonal_nw_se,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
19,4,diagonal_nw_se,V10_Hard_rho_1p5,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.5
20,4,random_far_1,B0_Static_Slope,True,28818.829257542813,9350.771978980136,3.0819732661993546,1.2795226366417696,136,16171.342081726101,1.7294125146114265,9350.77197898014,0.22070247657444253,0.44692779542240274,0.2304803793668338,0.5282333293000709,0.881608553935533,1.6797540580309904,2.4034556421883297,0.9954475547077941,2.3985219301972034,2.4034556421883297,0.017423064639967827,0.2870427900054544,0.11642057844176502,0.2661926235154595,0.31740493134137165,0.417897107791175,0.20670655992357834,0.3144156060453595,0.0,0.47887783403106243,0.4121710632945531,0.4121710632945531,
20,4,random_far_1,B1_Longitudinal_Directional,True,17851.04352948379,9795.2025986989,1.8224271881681093,1.3403367640341595,152,21655.19549224881,2.2107960783909952,9795.202598698901,0.17081434103627238,0.37341107919923733,0.4599893652082528,1.1215958339493344,1.231685261182611,1.15881767294543,1.7663011786039964,1.0148393901891146,3.375908518503497,3.375908518503497,0.224712403203572,0.6978322795588228,0.0602317575346019,0.23462862538927626,0.6179411831487847,0.7002680587312559,0.09694155061706915,0.1249171597779721,0.0,0.7781412896049584,0.39200828562110296,0.39200828562110296,
20,4,random_far_1,V9_Constant_Adhesion,True,14971.212085868352,9072.651670692736,1.6501473471344277,1.2414657541765073,132,16024.133040437042,1.7662017260289604,9072.651670692743,0.2191635252644112,0.4509003596242702,0.25698812587102055,0.6140385401006002,0.9196761907599202,1.6797540580309904,2.7333387923806294,0.7174979128088645,2.225030614468213,2.7333387923806294,0.008978582587362309,0.36350044239120205,0.1252489597170322,0.29448843935879565,0.3963338102802162,0.4729708063818645,0.1850180753681333,0.31353488925769785,0.0,0.5014470353741689,0.40732833831052356,0.40732833831052356,
20,4,random_far_1,V10_Free,True,15937.09068711476,9120.369571652082,1.7474172029881772,1.2479952829242686,132,15937.09068711476,1.7474172029881772,9120.369571652087,0.21697235278388893,0.4581765861442753,0.25362289089236084,0.5821143722838055,0.8909277797715538,1.6797540580309904,2.237561820215559,0.9954475547077941,2.3985219301972034,2.3985219301972034,0.008931606517884738,0.31694057041112317,0.10411443539279856,0.29294767173171704,0.3622333527322163,0.4384693830000713,0.20452927823210937,0.3297576833745455,0.0,0.46571303839334544,0.41224081586693556,0.41224081586693556,
20,4,random_far_1,V10_Hard_rho_1p0,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.0
20,4,random_far_1,V10_Hard_rho_1p2,False,inf,inf,inf,inf,0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,1.2
20,4,random_far_1,V10_Hard_rho_1p5,True,19454.852335373846,10997.330481628856,1.7690522593527,1.5048311867197708,165,19454.852335373846,1.7690522593527,10997.330481628846,0.19828920905805444,0.3987495579063892,0.26132799552015434,0.6186502795446878,0.8662204438170823,1.095029544159443,1.8203533904010194,0.8079931450550277,1.9802989593245428,1.9802989593245428,0.007407211454431096,0.36490483532577683,0.11433052244196923,0.30093586855130844,0.4002977849027034,0.4857439237837066,0.20898116365434466,0.30183451398977906,0.0,0.48918432235587644,0.4040855872469244,0.4040855872469244,1.5
